Title,Score,Comment
포드 V 페라리,10,무조건 4dx 정말 무조건 제발. 4dx는 이런 영화를 위해 존재 하는거야. 엔진 떨릴때 시트도 같이 떨리니 대흥분! 
포드 V 페라리,10,
포드 V 페라리,10,이런 명작이 상영관이 얼마 없다는것이 안타깝습니다.꼭 보세요 차를 좋아하지 않아도 매료될 영화입니다.배우들의 정말 대단한 연기와 빠져드는 연출에 박수를! 짝짝짝 
포드 V 페라리,10,my평점 클래식한 구성과 높은 완성도 믿고보는 맷데이먼과 크리스천베일의 환상콤비가 가솔린 냄새와 열기가 작렬하는 르망24의 레이싱서킷의 아스팔트로 인도한다 당신의 심장을 7000rpm으로 끌어올려 감동의 아드레날린을 솟구치게할 최고의 영화..!졸작 ''백두산''에 뺒긴 상영관수에 빡친 당신의 눈과귀를 씻겨줄 2020연초를 기분좋게 시작하기에 좋은 히든명작..!! Two  thumbs  up!!! 
포드 V 페라리,10,"나도 뭔가라도 해야만 할것 같았던 심장이 뛸 만한 스토리 , 영상미 , 연출 , 연기 , 다소 아쉬운 웃음포인트 "
포드 V 페라리,9,"사공이 많으면 배가 산으로 간다는 속담의 실제 사례.지나치게 레이싱 위주의 영화 일까 걱정했으나 기우에 지나지 않았다. 충분히 이해할 수 있고 납득 가능한 전개와 좋은 배우들의 좋은 연기, 그리고 훌륭한 마무리까지!런닝타임이 길게 느껴지지않은 수작이다.포드같은 미국차 관계자들이 꼭 봤으면 하는 영화이다. "
포드 V 페라리,10,개미쳤음 인생 띵작 영화임 
포드 V 페라리,10,후회없어요 꼭 보세요~!! 
포드 V 페라리,10,"진짜 일,사랑,가족,우정,돈,명예 이 모든것에 대해 생각하게해주고 유머도 있고 감동도 있는 영화입니다ㅠㅠ이거보고 인생영화가 생겼음ㅠㅠ!!!! "
포드 V 페라리,10,어제 하루 백두산 갔다가 씁쓸해진 기분 미드웨이 섬에서 힐링하고 오늘 포드vs페라리로 홍콩까지 갔다. 진짜 최고다 이런게 영화지! 
포드 V 페라리,10,최고최고! 켄마일스의 순수함이 너무 아름다우면서도 슬펐어요..진정한 레이서! 
포드 V 페라리,10,순수한 레이서의 열정과 연기력 짱! 
포드 V 페라리,10,난 왜 이 영화를 이제서야 극장에서 봤을까...늦게 본게 아쉽지만 늦게라도 극장에서 봐서 다행이다! 
포드 V 페라리,10,정말 재밌어요 심장 두근두근 오랜만에 영화다운 양화봅니다. 또 보러가고싶네요. 
포드 V 페라리,10,11점없냐??? 연기 스토리 다이나믹 모두 11점 
포드 V 페라리,8,
포드 V 페라리,9,재밌음 
