Title,Score,Comment
시동,1,용두사미...ㅜㅜ실망스럽네여 
시동,8,그런데로 괜찮은 영화였지만 결말이 미지근해요~ㅠㅠ 
시동,6,최악까지는 아니지만 돈주고보기에는 쉽지않은 영화다.. 
시동,1,왜 백두산보다 평점이 높은건지 이해 불가능한 영화.. 
시동,1,개노잼 .. 제발 보지마세요 평점 대체 왜높은건지 모르겠음 ... 리뷰같은거 안남기는데 너무 화나서 남겨요 
시동,10,"원작이 만화라 개연성이 부족했을지라도 뒤로 갈수록 재밌는 영화. 주제가 뭔지 모르겠다는 분들은 이해력이 부족하신 듯..ㅎ 딱 봐도, 대중들이 관심을 가지지 않는 여러 사회문제들을 다시 한 번 부각시켜 준 영화입니다. 가출 청소년, 사채에 시달리며 살아갈 수 밖에 없는 사람들, 철거로 인해 난데없이 갈 길을 잃는 사람들까지. 이럼 사회의 문제들을 사룬 영화가 진정 많이 만들어졌으면 하는 바람입니다. 개인적으로는 느낀 바가 많았어요 시동 흥하세요. "
시동,5,그냥 킬링타임용 더도말고 덜도말고 딱 
시동,10,동석이형님 존경합니다ㅋㅋㅋ꿀잼이요 
시동,1,배우들 연기는 좋았으나 스토리는 개연성이 없고 욕과 폭행이 난무 
시동,2,2019년도 영화관에서 관람한 영화 중에 제일 최악의 영화. 뭔 성장드라마도 아닌 것이 스포츠(배구)영화도 아닌것이 욕만 엄청스럽게 하다가 끝나는 영화 개 노잼. 
시동,8,중간까지는 엄청 웃으면서 재밌게 봤는데 결말이 만들다가 만 느낌이네요 그래도 재밌고 가볍게 보기 좋아요! 
시동,10,거석이형 너무 웃겨ㅋㅋㅋ트와이스 춤 추는것도 웃기고 그냥 웃김 
시동,4,자극적이고 얕은 한국식 상업영화 그 자체 
시동,10,완전재밋다 좋앗다ㅎㅎ 마동석 너무좋아 박정민 너무좋아 
시동,10,단발머리 거석형님 쵝오시간가는줄 모르고 봤다 
시동,4,진짜로 장면 하나하나 뜬금이 없었다.왠만하면  영화 재미없다고 안느끼는데 이게 처음으로 재미없다. 별점테러 당한 백두산보다 훨씬 더. 
시동,10,마동석 코믹연기 좋아요 
시동,10,ㅋㅋㅋ재밌게 보는데 뒷좌석 관객 웃다가 숨넘어가서 컹컹 거리는거 때문에 짱났다. 
시동,8,가볍게 보기 좋았어요~ 
시동,6,기승전결 에서 기승은 좋았고 전결은 실망했음초반엔 각 사람들의 컨셉이나 관계를 알려주면서유머로 풀어냈음중반에는 각 관계들이 얽히고 설켜 두가지 상황을맞물려 긴장감을 고조하고 그 긴장감 밑엔 왠지모를 현실의 쓸쓸함이 있었음전결은 그냥저냥 누가 만들다 만것같음긴장이 고조될땐 이거 가벼운영화가 아니구나 하면서 흥미진진했는데결말이 아쉬움 
